WIGNER wigner W WI WIG WIGN R ER NER GNER ALLCAPS NODIGIT 0 NOPUNCT WIGNER XXXX X DIFFERENTFONT HIGHERFONT false false BASELINE false
e e e e e e e e e e NOCAPS NODIGIT 1 NOPUNCT e x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
300 300 3 30 300 300 0 00 300 300 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ALLCAPS NODIGIT 1 NOPUNCT ∼ ∼ ∼ DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
80 80 8 80 80 80 0 80 80 80 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
m m m m m m m m m m NOCAPS NODIGIT 1 NOPUNCT m x x SAMEFONT SAMEFONTSIZE false false BASELINE false
e e e e e e e e e e NOCAPS NODIGIT 1 NOPUNCT e x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
150 150 1 15 150 150 0 50 150 150 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ALLCAPS NODIGIT 1 NOPUNCT ∼ ∼ ∼ DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
60 60 6 60 60 60 0 60 60 60 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
m m m m m m m m m m NOCAPS NODIGIT 1 NOPUNCT m x x SAMEFONT SAMEFONTSIZE false false BASELINE false
e e e e e e e e e e NOCAPS NODIGIT 1 NOPUNCT e x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
30 30 3 30 30 30 0 30 30 30 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
This this T Th Thi This s is his This INITCAP NODIGIT 0 NOPUNCT This Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
implies implies i im imp impl s es ies lies NOCAPS NODIGIT 0 NOPUNCT implies xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
density density d de den dens y ty ity sity NOCAPS NODIGIT 0 NOPUNCT density xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
waves waves w wa wav wave s es ves aves NOCAPS NODIGIT 0 NOPUNCT waves xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
develop develop d de dev deve p op lop elop NOCAPS NODIGIT 0 NOPUNCT develop xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
long long l lo lon long g ng ong long NOCAPS NODIGIT 0 NOPUNCT long xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
range range r ra ran rang e ge nge ange NOCAPS NODIGIT 0 NOPUNCT range xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
order order o or ord orde r er der rder NOCAPS NODIGIT 0 NOPUNCT order xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
> > > > > > > > > > ALLCAPS NODIGIT 1 NOPUNCT > > > DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
150 150 1 15 150 150 0 50 150 150 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
drawing drawing d dr dra draw g ng ing wing NOCAPS NODIGIT 0 NOPUNCT drawing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
its its i it its its s ts its its NOCAPS NODIGIT 0 NOPUNCT its xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
strength strength s st str stre h th gth ngth NOCAPS NODIGIT 0 NOPUNCT strength xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
single single s si sin sing e le gle ngle NOCAPS NODIGIT 0 NOPUNCT single xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
particle particle p pa par part e le cle icle NOCAPS NODIGIT 0 NOPUNCT particle xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
excitations excitations e ex exc exci s ns ons ions NOCAPS NODIGIT 0 NOPUNCT excitations xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
We we W We We We e We We We INITCAP NODIGIT 0 NOPUNCT We Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
shall shall s sh sha shal l ll all hall NOCAPS NODIGIT 0 NOPUNCT shall xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
see see s se see see e ee see see NOCAPS NODIGIT 0 NOPUNCT see xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
later later l la lat late r er ter ater NOCAPS NODIGIT 0 NOPUNCT later xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
oscillator oscillator o os osc osci r or tor ator NOCAPS NODIGIT 0 NOPUNCT oscillator xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
strength strength s st str stre h th gth ngth NOCAPS NODIGIT 0 NOPUNCT strength xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
vs vs v vs vs vs s vs vs vs NOCAPS NODIGIT 0 NOPUNCT vs xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
plot plot p pl plo plot t ot lot plot NOCAPS NODIGIT 0 NOPUNCT plot xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
crossover crossover c cr cro cros r er ver over NOCAPS NODIGIT 0 NOPUNCT crossover xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
occurs occurs o oc occ occu s rs urs curs NOCAPS NODIGIT 0 NOPUNCT occurs xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ALLCAPS NODIGIT 1 NOPUNCT ∼ ∼ ∼ DIFFERENTFONT HIGHERFONT false false BASELINE false
200 200 2 20 200 200 0 00 200 200 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
However however H Ho How Howe r er ver ever INITCAP NODIGIT 0 NOPUNCT However Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
we we w we we we e we we we NOCAPS NODIGIT 0 NOPUNCT we xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
believe believe b be bel beli e ve eve ieve NOCAPS NODIGIT 0 NOPUNCT believe xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
m m m m m m m m m m NOCAPS NODIGIT 1 NOPUNCT m x x SAMEFONT SAMEFONTSIZE false false BASELINE false
* * * * * * * * * * ALLCAPS NODIGIT 1 NOPUNCT * * * SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
underestimated underestimated u un und unde d ed ted ated NOCAPS NODIGIT 0 NOPUNCT underestimated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
experimental experimental e ex exp expe l al tal ntal NOCAPS NODIGIT 0 NOPUNCT experimental xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
data data d da dat data a ta ata data NOCAPS NODIGIT 0 NOPUNCT data xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
because because b be bec beca e se use ause NOCAPS NODIGIT 0 NOPUNCT because xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
measured measured m me mea meas d ed red ured NOCAPS NODIGIT 0 NOPUNCT measured xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
reflec reflec r re ref refl c ec lec flec NOCAPS NODIGIT 0 NOPUNCT reflec xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tivity tivity t ti tiv tivi y ty ity vity NOCAPS NODIGIT 0 NOPUNCT tivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
frequencies frequencies f fr fre freq s es ies cies NOCAPS NODIGIT 0 NOPUNCT frequencies xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
above above a ab abo abov e ve ove bove NOCAPS NODIGIT 0 NOPUNCT above xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
400 400 4 40 400 400 0 00 400 400 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
cm cm c cm cm cm m cm cm cm NOCAPS NODIGIT 0 NOPUNCT cm xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
− − − − − − − − − − ALLCAPS NODIGIT 1 HYPHEN − − − DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
less less l le les less s ss ess less NOCAPS NODIGIT 0 NOPUNCT less xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
than than t th tha than n an han than NOCAPS NODIGIT 0 NOPUNCT than xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
true true t tr tru true e ue rue true NOCAPS NODIGIT 0 NOPUNCT true xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
reflectivity reflectivity r re ref refl y ty ity vity NOCAPS NODIGIT 0 NOPUNCT reflectivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
due due d du due due e ue due due NOCAPS NODIGIT 0 NOPUNCT due xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ceramic ceramic c ce cer cera c ic mic amic NOCAPS NODIGIT 0 NOPUNCT ceramic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
nature nature n na nat natu e re ure ture NOCAPS NODIGIT 0 NOPUNCT nature xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sample sample s sa sam samp e le ple mple NOCAPS NODIGIT 0 NOPUNCT sample xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
addition addition a ad add addi n on ion tion NOCAPS NODIGIT 0 NOPUNCT addition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
symmetric symmetric s sy sym symm c ic ric tric NOCAPS NODIGIT 0 NOPUNCT symmetric xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
band band b ba ban band d nd and band NOCAPS NODIGIT 0 NOPUNCT band xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
assumed assumed a as ass assu d ed med umed NOCAPS NODIGIT 0 NOPUNCT assumed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
take take t ta tak take e ke ake take NOCAPS NODIGIT 0 NOPUNCT take xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
into into i in int into o to nto into NOCAPS NODIGIT 0 NOPUNCT into xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
account account a ac acc acco t nt unt ount NOCAPS NODIGIT 0 NOPUNCT account xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
spectral spectral s sp spe spec l al ral tral NOCAPS NODIGIT 0 NOPUNCT spectral xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
weight weight w we wei weig t ht ght ight NOCAPS NODIGIT 0 NOPUNCT weight xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
above above a ab abo abov e ve ove bove NOCAPS NODIGIT 0 NOPUNCT above xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
eV ev e eV eV eV V eV eV eV NOCAPS NODIGIT 0 NOPUNCT eV xX xX SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Fitting fitting F Fi Fit Fitt g ng ing ting INITCAP NODIGIT 0 NOPUNCT Fitting Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
each each e ea eac each h ch ach each NOCAPS NODIGIT 0 NOPUNCT each xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
peak peak p pe pea peak k ak eak peak NOCAPS NODIGIT 0 NOPUNCT peak xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
was was w wa was was s as was was NOCAPS NODIGIT 0 NOPUNCT was xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
made made m ma mad made e de ade made NOCAPS NODIGIT 0 NOPUNCT made xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
using using u us usi usin g ng ing sing NOCAPS NODIGIT 0 NOPUNCT using xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
symmetric symmetric s sy sym symm c ic ric tric NOCAPS NODIGIT 0 NOPUNCT symmetric xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Gaussian gaussian G Ga Gau Gaus n an ian sian INITCAP NODIGIT 0 NOPUNCT Gaussian Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
function function f fu fun func n on ion tion NOCAPS NODIGIT 0 NOPUNCT function xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
an an a an an an n an an an NOCAPS NODIGIT 0 NOPUNCT an xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
approxima approxima a ap app appr a ma ima xima NOCAPS NODIGIT 0 NOPUNCT approxima xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tion tion t ti tio tion n on ion tion NOCAPS NODIGIT 0 NOPUNCT tion xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
without without w wi wit with t ut out hout NOCAPS NODIGIT 0 NOPUNCT without xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
taking taking t ta tak taki g ng ing king NOCAPS NODIGIT 0 NOPUNCT taking xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
into into i in int into o to nto into NOCAPS NODIGIT 0 NOPUNCT into xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
account account a ac acc acco t nt unt ount NOCAPS NODIGIT 0 NOPUNCT account xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
asymmetry asymmetry a as asy asym y ry try etry NOCAPS NODIGIT 0 NOPUNCT asymmetry xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
Debye debye D De Deb Deby e ye bye ebye INITCAP NODIGIT 0 NOPUNCT Debye Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
frequency frequency f fr fre freq y cy ncy ency NOCAPS NODIGIT 0 NOPUNCT frequency xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
ω ω ω ω ω ω ω ω ω ω NOCAPS NODIGIT 1 NOPUNCT ω x x SAMEFONT SAMEFONTSIZE false false BASELINE false
D d D D D D D D D D ALLCAPS NODIGIT 1 NOPUNCT D X X DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) DIFFERENTFONT HIGHERFONT false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Wigner wigner W Wi Wig Wign r er ner gner INITCAP NODIGIT 0 NOPUNCT Wigner Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
lat lat l la lat lat t at lat lat NOCAPS NODIGIT 0 NOPUNCT lat xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tice tice t ti tic tice e ce ice tice NOCAPS NODIGIT 0 NOPUNCT tice xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
can can c ca can can n an can can NOCAPS NODIGIT 0 NOPUNCT can xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
be be b be be be e be be be NOCAPS NODIGIT 0 NOPUNCT be xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
estimated estimated e es est esti d ed ted ated NOCAPS NODIGIT 0 NOPUNCT estimated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
within within w wi wit with n in hin thin NOCAPS NODIGIT 0 NOPUNCT within xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
harmonic harmonic h ha har harm c ic nic onic NOCAPS NODIGIT 0 NOPUNCT harmonic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ap ap a ap ap ap p ap ap ap NOCAPS NODIGIT 0 NOPUNCT ap xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
proximation proximation p pr pro prox n on ion tion NOCAPS NODIGIT 0 NOPUNCT proximation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ω ω ω ω ω ω ω ω ω ω NOCAPS NODIGIT 1 NOPUNCT ω x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
D d D D D D D D D D ALLCAPS NODIGIT 1 NOPUNCT D X X DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
≈ ≈ ≈ ≈ ≈ ≈ ≈ ≈ ≈ ≈ ALLCAPS NODIGIT 1 NOPUNCT ≈ ≈ ≈ DIFFERENTFONT HIGHERFONT false false BASELINE true
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
e e e e e e e e e e NOCAPS NODIGIT 1 NOPUNCT e x x SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / DIFFERENTFONT HIGHERFONT false false BASELINE false
