Abrupt abrupt A Ab Abr Abru t pt upt rupt INITCAP NODIGIT 0 NOPUNCT Abrupt Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
transition transition t tr tra tran n on ion tion NOCAPS NODIGIT 0 NOPUNCT transition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
tetragonal tetragonal t te tet tetr l al nal onal NOCAPS NODIGIT 0 NOPUNCT tetragonal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
" " " " " " " " " " ALLCAPS NODIGIT 1 QUOTE " " " SAMEFONT SAMEFONTSIZE false false BASELINE false
collapsed collapsed c co col coll d ed sed psed NOCAPS NODIGIT 0 NOPUNCT collapsed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
" " " " " " " " " " ALLCAPS NODIGIT 1 QUOTE " " " SAMEFONT SAMEFONTSIZE false false BASELINE false
tetragonal tetragonal t te tet tetr l al nal onal NOCAPS NODIGIT 0 NOPUNCT tetragonal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
one one o on one one e ne one one NOCAPS NODIGIT 0 NOPUNCT one xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false


( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( DIFFERENTFONT HIGHERFONT false false BASELINE false
color color c co col colo r or lor olor NOCAPS NODIGIT 0 NOPUNCT color xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
online online o on onl onli e ne ine line NOCAPS NODIGIT 0 NOPUNCT online xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
Pressure pressure P Pr Pre Pres e re ure sure INITCAP NODIGIT 0 NOPUNCT Pressure Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
temperature temperature t te tem temp e re ure ture NOCAPS NODIGIT 0 NOPUNCT temperature xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
diagram diagram d di dia diag m am ram gram NOCAPS NODIGIT 0 NOPUNCT diagram xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
SrFe srfe S Sr SrF SrFe e Fe rFe SrFe INITCAP NODIGIT 0 NOPUNCT SrFe XxXXx XxXx SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
dependence dependence d de dep depe e ce nce ence NOCAPS NODIGIT 0 NOPUNCT dependence xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ρ ρ ρ ρ ρ ρ ρ ρ ρ ρ NOCAPS NODIGIT 1 NOPUNCT ρ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
35 35 3 35 35 35 5 35 35 35 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
decreases decreases d de dec decr s es ses ases NOCAPS NODIGIT 0 NOPUNCT decreases xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
application application a ap app appl n on ion tion NOCAPS NODIGIT 0 NOPUNCT application xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
slope slope s sl slo slop e pe ope lope NOCAPS NODIGIT 0 NOPUNCT slope xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
becomes becomes b be bec beco s es mes omes NOCAPS NODIGIT 0 NOPUNCT becomes xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
steeper steeper s st ste stee r er per eper NOCAPS NODIGIT 0 NOPUNCT steeper xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
above above a ab abo abov e ve ove bove NOCAPS NODIGIT 0 NOPUNCT above xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ALLCAPS NODIGIT 1 NOPUNCT ∼ ∼ ∼ DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
3 3 3 3 3 3 3 3 3 3 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
GPa gpa G GP GPa GPa a Pa GPa GPa INITCAP NODIGIT 0 NOPUNCT GPa XXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
magnetically magnetically m ma mag magn y ly lly ally NOCAPS NODIGIT 0 NOPUNCT magnetically xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ordered ordered o or ord orde d ed red ered NOCAPS NODIGIT 0 NOPUNCT ordered xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
most most m mo mos most t st ost most NOCAPS NODIGIT 0 NOPUNCT most xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
likely likely l li lik like y ly ely kely NOCAPS NODIGIT 0 NOPUNCT likely xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
disappears disappears d di dis disa s rs ars ears NOCAPS NODIGIT 0 NOPUNCT disappears xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
around around a ar aro arou d nd und ound NOCAPS NODIGIT 0 NOPUNCT around xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Pc pc P Pc Pc Pc c Pc Pc Pc INITCAP NODIGIT 0 NOPUNCT Pc Xx Xx DIFFERENTFONT SAMEFONTSIZE false false BASELINE true
∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ALLCAPS NODIGIT 1 NOPUNCT ∼ ∼ ∼ DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
3 3 3 3 3 3 3 3 3 3 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
6 6 6 6 6 6 6 6 6 6 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
− − − − − − − − − − ALLCAPS NODIGIT 1 HYPHEN − − − DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
3 3 3 3 3 3 3 3 3 3 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
7 7 7 7 7 7 7 7 7 7 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
GPa gpa G GP GPa GPa a Pa GPa GPa INITCAP NODIGIT 0 NOPUNCT GPa XXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
There there T Th The Ther e re ere here INITCAP NODIGIT 0 NOPUNCT There Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
no no n no no no o no no no NOCAPS NODIGIT 0 NOPUNCT no xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
distinct distinct d di dis dist t ct nct inct NOCAPS NODIGIT 0 NOPUNCT distinct xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
anomaly anomaly a an ano anom y ly aly maly NOCAPS NODIGIT 0 NOPUNCT anomaly xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ρ ρ ρ ρ ρ ρ ρ ρ ρ ρ NOCAPS NODIGIT 1 NOPUNCT ρ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
35 35 3 35 35 35 5 35 35 35 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
around around a ar aro arou d nd und ound NOCAPS NODIGIT 0 NOPUNCT around xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Pc pc P Pc Pc Pc c Pc Pc Pc INITCAP NODIGIT 0 NOPUNCT Pc Xx Xx DIFFERENTFONT SAMEFONTSIZE false false BASELINE true
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Superconductivity superconductivity S Su Sup Supe y ty ity vity INITCAP NODIGIT 0 NOPUNCT Superconductivity Xxxx Xx DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
appears appears a ap app appe s rs ars ears NOCAPS NODIGIT 0 NOPUNCT appears xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
above above a ab abo abov e ve ove bove NOCAPS NODIGIT 0 NOPUNCT above xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
3 3 3 3 3 3 3 3 3 3 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
GPa gpa G GP GPa GPa a Pa GPa GPa INITCAP NODIGIT 0 NOPUNCT GPa XXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
accompanied accompanied a ac acc acco d ed ied nied NOCAPS NODIGIT 0 NOPUNCT accompanied xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
suppression suppression s su sup supp n on ion sion NOCAPS NODIGIT 0 NOPUNCT suppression xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
AFM afm A AF AFM AFM M FM AFM AFM ALLCAPS NODIGIT 0 NOPUNCT AFM XXX X SAMEFONT SAMEFONTSIZE false false BASELINE false
state state s st sta stat e te ate tate NOCAPS NODIGIT 0 NOPUNCT state xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Information information I In Inf Info n on ion tion INITCAP NODIGIT 0 NOPUNCT Information Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
on on o on on on n on on on NOCAPS NODIGIT 0 NOPUNCT on xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
crystal crystal c cr cry crys l al tal stal NOCAPS NODIGIT 0 NOPUNCT crystal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
structure structure s st str stru e re ure ture NOCAPS NODIGIT 0 NOPUNCT structure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
was was w wa was was s as was was NOCAPS NODIGIT 0 NOPUNCT was xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
obtained obtained o ob obt obta d ed ned ined NOCAPS NODIGIT 0 NOPUNCT obtained xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ref ref r re ref ref f ef ref ref NOCAPS NODIGIT 0 NOPUNCT ref xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
13 13 1 13 13 13 3 13 13 13 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false


has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
been been b be bee been n en een been NOCAPS NODIGIT 0 NOPUNCT been xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
reported reported r re rep repo d ed ted rted NOCAPS NODIGIT 0 NOPUNCT reported xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
under under u un und unde r er der nder NOCAPS NODIGIT 0 NOPUNCT under xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
high high h hi hig high h gh igh high NOCAPS NODIGIT 0 NOPUNCT high xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
20 20 2 20 20 20 0 20 20 20 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
which which w wh whi whic h ch ich hich NOCAPS NODIGIT 0 NOPUNCT which xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
can can c ca can can n an can can NOCAPS NODIGIT 0 NOPUNCT can xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
be be b be be be e be be be NOCAPS NODIGIT 0 NOPUNCT be xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
detected detected d de det dete d ed ted cted NOCAPS NODIGIT 0 NOPUNCT detected xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ρ ρ ρ ρ ρ ρ ρ ρ ρ ρ NOCAPS NODIGIT 1 NOPUNCT ρ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
contrast contrast c co con cont t st ast rast NOCAPS NODIGIT 0 NOPUNCT contrast xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
there there t th the ther e re ere here NOCAPS NODIGIT 0 NOPUNCT there xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
no no n no no no o no no no NOCAPS NODIGIT 0 NOPUNCT no xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
corresponding corresponding c co cor corr g ng ing ding NOCAPS NODIGIT 0 NOPUNCT corresponding xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
distinct distinct d di dis dist t ct nct inct NOCAPS NODIGIT 0 NOPUNCT distinct xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
anomaly anomaly a an ano anom y ly aly maly NOCAPS NODIGIT 0 NOPUNCT anomaly xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
above above a ab abo abov e ve ove bove NOCAPS NODIGIT 0 NOPUNCT above xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
P p P P P P P P P P ALLCAPS NODIGIT 1 NOPUNCT P X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
SrFe srfe S Sr SrF SrFe e Fe rFe SrFe INITCAP NODIGIT 0 NOPUNCT SrFe XxXXx XxXx SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT HIGHERFONT false false BASELINE false
In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
CaFe cafe C Ca CaF CaFe e Fe aFe CaFe INITCAP NODIGIT 0 NOPUNCT CaFe XxXXx XxXx SAMEFONT SAMEFONTSIZE false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
dependence dependence d de dep depe e ce nce ence NOCAPS NODIGIT 0 NOPUNCT dependence xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
residual residual r re res resi l al ual dual NOCAPS NODIGIT 0 NOPUNCT residual xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
resistivity resistivity r re res resi y ty ity vity NOCAPS NODIGIT 0 NOPUNCT resistivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
indicates indicates i in ind indi s es tes ates NOCAPS NODIGIT 0 NOPUNCT indicates xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
anomalous anomalous a an ano anom s us ous lous NOCAPS NODIGIT 0 NOPUNCT anomalous xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
behavior behavior b be beh beha r or ior vior NOCAPS NODIGIT 0 NOPUNCT behavior xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
dome dome d do dom dome e me ome dome NOCAPS NODIGIT 0 NOPUNCT dome xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
shape shape s sh sha shap e pe ape hape NOCAPS NODIGIT 0 NOPUNCT shape xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
We we W We We We e We We We INITCAP NODIGIT 0 NOPUNCT We Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
plot plot p pl plo plot t ot lot plot NOCAPS NODIGIT 0 NOPUNCT plot xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
dependence dependence d de dep depe e ce nce ence NOCAPS NODIGIT 0 NOPUNCT dependence xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ρ ρ ρ ρ ρ ρ ρ ρ ρ ρ NOCAPS NODIGIT 1 NOPUNCT ρ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
